personal_id,vaccine_intention_jan,vaccine_intention_jul,p_2m_infected,p_2m_acquaintance_infected,p_2m_hospital_if_infect_self,p_2m_infected_and_pass_on,nervous_month,depressed_month,calm_month,gloomy_month,happy_month,covid_health_concern,covid_vaccine_effective,covid_vaccine_safe,covid_test_comply,work_status_social assistance,work_status_employed,work_status_retired,work_status_student or trainee,work_status_unemployed,infection_diagnosed_no,infection_diagnosed_unsure,support_current_measures,support_possible_measures,work_status_employed:hours_workplace,work_status_employed:hours_home,trust_gov,contact_older_people,subj_effect_measures,compliance_measures,subj_effect_behav_proven,subj_effect_behav_unproven,comply_curfew_self_yes,comply_curfew_self_no,comply_curfew_self_yes:comply_bc_civic,comply_curfew_self_yes:comply_bc_fear_punished,comply_curfew_self_yes:comply_bc_protect_self,comply_curfew_self_yes:comply_bc_protect_close,comply_curfew_self_yes:comply_bc_protect_all,comply_curfew_self_yes:comply_bc_high_risk,comply_curfew_self_no:disobey_bc_freedom,comply_curfew_self_no:disobey_bc_not_punish,comply_curfew_self_no:disobey_bc_unjustified,comply_curfew_self_no:disobey_bc_obligations,comply_curfew_self_no:disobey_bc_ineffective,comply_curfew_self_no:disobey_bc_unaffected,comply_curfew_self_no:disobey_bc_bored,n_contacts_personal,n_contacts_distanced,change_contacts_personal,change_contacts_distanced,loneliness,approp_gov_medical,approp_gov_restrict_public_life,approp_gov_econ_mitigation,approp_gov_communication,health_comparison_6m,concerns,avoidance_determined,avoidance_determined:avoidance_score,age,hh_members,hh_children,location_urban,edu_4,net_income,civil_status_Married,civil_status_Divorced,civil_status_Widow or widower,civil_status_Separated,profession_higher_academic,profession_higher_supervisory,profession_intermediate_academic,profession_intermediate_supervisory,profession_other_mental,profession_semiskilled_manual_work,profession_skilled_manual,profession_unskilled_manual_work,gender_male,"origin_First generation foreign, Western background","origin_First generation foreign, non-western background","origin_Second generation foreign, Western background","origin_Second generation foreign, non-western background",news_interest,political_interest,parties_not_care,ppl_no_influence,politically_able,understand_pol_issues,how_rightwing
815390,90.0,90.0,50.0,50.0,50.0,50.0,1,1,4,1,4,4,4,3,90.0,0,1,0,0,0,1,0,11,20,40.0,0.0,3.0,3.0,24.0,3.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,65.0,2.0,3.0,-5.0,3.0,4.0,2.0,3.0,3.0,19.0,1.0,0.0,33.0,4.0,2.0,3.0,3.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0
815399,100.0,50.0,20.0,50.0,10.0,5.0,2,1,4,3,4,5,4,3,100.0,0,0,1,0,0,1,0,9,13,0.0,0.0,4.0,1.0,25.0,2.0,17.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,-2.0,3.0,3.0,3.0,3.0,3.0,16.0,1.0,2.3333333333333335,72.0,2.0,0.0,1.0,2.0,1070.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
815411,50.0,80.0,50.0,50.0,50.0,20.0,1,1,6,1,6,3,3,4,100.0,0,0,1,0,0,0,1,9,20,0.0,0.0,5.0,1.0,32.0,3.0,21.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,-6.0,3.0,4.0,3.0,4.0,3.0,13.0,1.0,2.5,66.0,1.0,0.0,4.0,3.0,1198.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,7.0
815417,100.0,100.0,50.0,50.0,75.0,50.0,1,1,5,1,5,5,5,4,100.0,0,0,1,0,0,1,0,9,15,0.0,0.0,3.0,3.0,32.0,3.0,22.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,5.0,-4.0,2.0,3.0,2.0,2.0,4.0,16.0,1.0,3.0,70.0,2.0,0.0,4.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0
815451,40.0,100.0,40.0,50.0,60.0,40.0,3,3,4,3,3,4,4,5,100.0,0,0,1,0,0,1,0,11,21,0.0,0.0,3.0,4.0,30.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,24.0,1.0,2.6666666666666665,69.0,1.0,0.0,3.0,2.0,1175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0
815463,80.0,80.0,50.0,60.0,90.0,40.0,3,3,3,3,3,5,5,3,100.0,0,0,1,0,0,1,0,9,23,0.0,0.0,4.0,4.0,31.0,4.0,20.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,16.0,1.0,2.6666666666666665,77.0,1.0,0.0,2.0,4.0,2500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0
815481,40.0,35.0,20.0,30.0,15.0,60.0,3,3,3,4,3,4,3,4,25.0,0,0,0,0,1,0,0,9,18,0.0,0.0,3.0,4.0,25.0,1.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,0.0,3.0,4.0,3.0,4.0,3.0,22.0,1.0,0.6666666666666666,32.0,3.0,1.0,5.0,4.0,2700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,6.0
815484,90.0,100.0,10.0,20.0,0.0,10.0,1,1,5,1,5,4,4,2,100.0,0,0,1,0,0,1,0,7,20,0.0,0.0,4.0,2.0,30.0,2.0,19.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,4.0,-1.0,3.0,3.0,3.0,3.0,3.0,13.0,1.0,2.5,68.0,2.0,0.0,3.0,2.0,1155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,7.0
815496,100.0,100.0,10.0,40.0,100.0,50.0,1,1,6,1,6,5,5,5,100.0,0,0,1,0,0,1,0,11,20,0.0,0.0,4.0,1.0,35.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,5.0,-5.0,2.0,3.0,3.0,2.0,3.0,7.0,1.0,3.0,82.0,2.0,0.0,3.0,4.0,3082.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0
815533,75.0,100.0,5.0,0.0,10.0,5.0,2,2,5,2,4,4,4,4,100.0,1,0,0,0,0,1,0,9,20,0.0,0.0,4.0,4.0,26.0,3.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,8.0,1.0,0.6666666666666666,63.0,1.0,0.0,3.0,3.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0
815560,0.0,25.0,5.0,10.0,1.0,5.0,3,2,4,3,4,3,3,2,50.0,0,1,0,0,0,1,0,8,14,5.0,0.0,4.0,5.0,33.0,4.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,22.0,1.0,2.0,32.0,1.0,0.0,1.0,4.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0
815631,100.0,100.0,50.0,50.0,10.0,50.0,3,2,4,2,4,5,5,4,100.0,0,1,0,0,0,1,0,9,21,2.0,38.0,5.0,1.0,27.0,4.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,4.0,-6.0,3.0,2.0,3.0,3.0,3.0,20.0,1.0,1.0,24.0,1.0,0.0,5.0,4.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0
815637,20.0,50.0,50.0,50.0,50.0,50.0,2,2,4,3,4,4,4,4,50.0,0,0,1,0,0,1,0,9,18,0.0,0.0,5.0,1.0,35.0,4.0,22.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,-5.0,3.0,3.0,3.0,3.0,3.0,11.0,0.0,0.0,85.0,2.0,0.0,1.0,4.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,7.0
815643,100.0,100.0,50.0,100.0,50.0,30.0,1,1,6,1,5,4,4,4,100.0,0,0,1,0,0,1,0,9,22,0.0,0.0,4.0,1.0,32.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,-6.0,3.0,3.0,3.0,3.0,2.0,14.0,1.0,2.5,72.0,2.0,0.0,2.0,4.0,3100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,9.0
815695,100.0,100.0,40.0,40.0,60.0,20.0,2,1,5,3,5,5,5,4,100.0,0,0,1,0,0,1,0,8,16,0.0,0.0,4.0,1.0,29.0,4.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,3.0,-5.0,3.0,4.0,3.0,3.0,3.0,14.0,1.0,2.3333333333333335,64.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0
815698,100.0,100.0,1.0,1.0,1.0,1.0,2,3,5,3,4,5,5,3,100.0,1,0,0,0,0,1,0,7,21,0.0,0.0,5.0,2.0,33.0,3.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,3.0,-6.0,2.0,3.0,2.0,3.0,3.0,7.0,1.0,2.0,59.0,2.0,0.0,5.0,4.0,640.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
815790,50.0,90.0,25.0,50.0,30.0,75.0,2,3,4,3,3,3,3,2,90.0,0,1,0,0,0,1,0,8,18,0.0,36.0,2.0,1.0,35.0,4.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,4.0,-4.0,3.0,3.0,2.0,3.0,3.0,19.0,1.0,2.0,44.0,2.0,0.0,5.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,8.0
815814,100.0,100.0,20.0,20.0,10.0,15.0,2,1,4,2,4,5,5,3,80.0,0,1,0,0,0,1,0,9,17,40.0,0.0,4.0,3.0,27.0,3.0,20.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,1.0,4.0,-5.0,3.0,3.0,3.0,3.0,3.0,17.0,1.0,1.0,45.0,4.0,2.0,1.0,4.0,2250.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,7.0
815823,100.0,100.0,30.0,50.0,10.0,30.0,2,1,5,2,4,5,4,2,100.0,0,0,1,0,0,1,0,8,14,0.0,0.0,4.0,4.0,30.0,3.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,2.0,4.0,-4.0,3.0,3.0,4.0,3.0,3.0,17.0,1.0,2.0,70.0,1.0,0.0,4.0,4.0,3200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,8.0
815875,25.0,90.0,50.0,50.0,50.0,50.0,3,1,4,1,4,4,3,4,100.0,0,0,1,0,0,1,0,9,15,0.0,0.0,3.0,2.0,28.0,4.0,18.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,3.0,-2.0,3.0,2.0,3.0,3.0,3.0,19.0,1.0,3.0,78.0,2.0,0.0,1.0,4.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0
815899,50.0,75.0,50.0,50.0,35.0,15.0,3,2,3,3,2,5,4,4,75.0,0,0,1,0,0,1,0,9,15,0.0,0.0,4.0,3.0,31.0,2.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,-1.0,3.0,3.0,3.0,3.0,5.0,20.0,1.0,2.0,71.0,1.0,0.0,1.0,3.0,1791.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
815917,100.0,100.0,5.0,20.0,50.0,5.0,3,5,3,4,3,5,5,5,100.0,0,1,0,0,0,1,0,5,19,40.0,0.0,4.0,1.0,34.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,13.0,0.0,0.0,42.0,1.0,0.0,4.0,3.0,2450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0
815921,100.0,100.0,50.0,50.0,50.0,50.0,3,1,4,2,3,5,5,4,100.0,0,0,1,0,0,1,0,9,21,0.0,0.0,4.0,2.0,31.0,3.0,23.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,5.0,-5.0,3.0,3.0,2.0,2.0,3.0,21.0,1.0,2.0,67.0,1.0,0.0,4.0,2.0,1715.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,5.0
815979,100.0,100.0,30.0,70.0,10.0,10.0,3,2,3,3,3,5,4,2,100.0,0,0,0,1,0,0,0,10,17,0.0,0.0,3.0,1.0,26.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,17.0,1.0,1.6666666666666667,19.0,4.0,2.0,3.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0
815991,0.0,0.0,50.0,50.0,25.0,75.0,2,2,5,2,5,1,2,3,75.0,0,1,0,0,0,1,0,6,6,18.0,18.0,3.0,1.0,34.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,-6.0,2.0,3.0,2.0,4.0,3.0,9.0,1.0,1.5,40.0,1.0,0.0,4.0,3.0,2300.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,8.0
816003,0.0,0.0,50.0,50.0,100.0,40.0,3,1,5,3,5,1,1,5,80.0,0,0,1,0,0,1,0,6,9,0.0,0.0,3.0,4.0,31.0,4.0,21.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,-1.0,3.0,3.0,3.0,3.0,1.0,16.0,0.0,0.0,70.0,2.0,0.0,4.0,2.0,1655.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0
816012,100.0,100.0,25.0,25.0,50.0,75.0,1,1,6,1,6,5,4,5,100.0,0,0,1,0,0,1,0,11,22,0.0,0.0,2.0,1.0,35.0,5.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,3.0,-2.0,2.0,3.0,3.0,3.0,3.0,17.0,1.0,3.0,76.0,2.0,0.0,2.0,4.0,2075.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0
816052,100.0,100.0,50.0,90.0,30.0,50.0,2,1,5,2,5,5,5,3,90.0,0,1,0,0,0,1,0,11,16,0.0,40.0,4.0,2.0,28.0,3.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,4.0,-4.0,3.0,3.0,4.0,3.0,3.0,18.0,1.0,2.6666666666666665,60.0,2.0,0.0,4.0,4.0,3600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0
816055,100.0,100.0,50.0,50.0,80.0,50.0,2,3,3,3,2,5,5,5,100.0,0,0,1,0,0,1,0,9,20,0.0,0.0,3.0,5.0,29.0,4.0,19.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,-2.0,3.0,2.0,3.0,2.0,3.0,22.0,1.0,3.0,76.0,2.0,0.0,4.0,3.0,1970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0
816061,75.0,75.0,50.0,50.0,10.0,50.0,1,1,6,1,6,4,4,4,75.0,0,0,1,0,0,1,0,8,24,0.0,0.0,5.0,1.0,31.0,3.0,23.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,2.0,4.0,-5.0,3.0,3.0,3.0,3.0,3.0,15.0,0.0,0.0,76.0,1.0,0.0,1.0,2.0,1150.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0
816098,100.0,100.0,50.0,50.0,50.0,30.0,2,1,5,1,5,5,4,3,100.0,0,0,1,0,0,1,0,9,24,0.0,0.0,4.0,1.0,26.0,4.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,3.0,-5.0,3.0,2.0,3.0,3.0,3.0,7.0,1.0,-1.0,61.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,9.0
816122,99.0,99.0,50.0,50.0,10.0,20.0,1,1,5,2,5,4,4,4,99.0,0,1,0,0,0,1,0,9,12,8.0,32.0,4.0,4.0,23.0,4.0,19.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,50.0,1.0,5.0,-3.0,3.0,3.0,3.0,3.0,3.0,22.0,1.0,2.0,46.0,1.0,0.0,5.0,4.0,1750.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0
816256,100.0,100.0,40.0,50.0,0.0,10.0,1,1,5,2,4,5,5,4,100.0,0,0,1,0,0,1,0,9,16,0.0,0.0,4.0,2.0,28.0,3.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,4.0,-4.0,3.0,3.0,3.0,3.0,3.0,19.0,1.0,1.3333333333333333,67.0,2.0,0.0,5.0,4.0,2200.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0
816262,100.0,100.0,50.0,50.0,70.0,50.0,3,3,3,3,4,5,4,5,50.0,0,0,1,0,0,1,0,7,12,0.0,0.0,4.0,5.0,28.0,2.0,17.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,2.0,4.0,-6.0,3.0,3.0,3.0,3.0,3.0,22.0,1.0,2.0,79.0,2.0,0.0,5.0,2.0,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,7.0
816311,100.0,100.0,30.0,60.0,20.0,20.0,4,1,3,1,5,5,4,2,100.0,0,0,1,0,0,1,0,10,21,0.0,0.0,4.0,4.0,27.0,2.0,19.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,1.0,4.0,-6.0,3.0,3.0,3.0,3.0,3.0,13.0,1.0,2.6666666666666665,72.0,2.0,0.0,4.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,6.0
816317,100.0,100.0,25.0,25.0,50.0,25.0,2,2,4,3,3,5,5,4,100.0,0,0,1,0,0,1,0,10,16,0.0,0.0,5.0,5.0,29.0,3.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,4.0,4.0,-3.0,3.0,3.0,3.0,3.0,2.0,18.0,1.0,1.3333333333333333,75.0,2.0,0.0,4.0,4.0,1453.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0
816323,100.0,100.0,25.0,50.0,10.0,0.0,1,1,5,2,5,5,5,3,100.0,0,0,1,0,0,1,0,10,17,0.0,0.0,2.0,3.0,34.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,5.0,-6.0,1.0,3.0,3.0,2.0,3.0,12.0,1.0,2.5,68.0,2.0,0.0,1.0,2.0,1752.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0
816336,20.0,90.0,50.0,50.0,0.0,50.0,2,1,6,1,4,4,4,2,100.0,0,0,0,1,0,1,0,7,13,0.0,0.0,4.0,1.0,32.0,4.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,2.0,3.0,-5.0,2.0,3.0,3.0,3.0,3.0,14.0,1.0,2.0,17.0,4.0,3.0,2.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,5.0
816470,100.0,100.0,20.0,50.0,90.0,90.0,1,1,5,4,4,5,5,5,100.0,0,0,1,0,0,1,0,11,24,0.0,0.0,3.0,3.0,35.0,3.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,4.0,-4.0,2.0,2.0,3.0,2.0,2.0,21.0,0.0,0.0,65.0,2.0,0.0,2.0,4.0,2890.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,7.0
